account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,derived_account_age,derived_credit_history_length,derived_recency_of_activity,derived_delinquent_to_credit_ratio,derived_default_to_credit_ratio,derived_balance_stability,derived_high_application_frequency,derived_behavioral_risk_flag,derived_income_to_balance_ratio,derived_debt_income_balance_ratio,derived_fico_with_delinquency,derived_late_payment_risk,derived_new_account_risk,derived_log_debt_to_income_ratio,derived_log_max_balance,derived_log_avg_balance,derived_fico_binned,derived_standardized_dti_ratio,derived_high_risk_indicator,derived_combined_behavior_flag
2021-05-08,52,San Francisco,Teacher,46058,463.0,0,False,1,1.8699039069388728,True,54543.64821100288,49795.90928987508,4.0,1,2018-03-31,2024-07-21,4,True,True,False,False,False,3,6,137,2.0,0.5,0.9129384994333894,0,1,0.9249168403582972,2.021615000992447,463.0,0.0,0.5714285714285714,1.0542785473081666,10.906774878492365,10.815708198634484,Low,0.569187647248092,0,1
2022-11-18,31,San Francisco,Banker,7562,625.0,0,False,1,0.7971784731350394,True,85478.53112387024,57789.05349208121,0.0,0,2022-09-23,2024-09-12,0,False,False,False,False,False,2,2,84,0.0,0.0,0.6760572119697035,0,0,0.13085296764842408,6.091258683952984,625.0,0.0,0.0,0.5862179201402612,11.356032224203608,10.964571954940071,Fair,-0.9884756006504173,0,0
2023-04-13,34,Houston,Lawyer,62149,656.0,0,True,1,2.045855183409659,False,59473.70846802995,50679.73544,0.0,0,2016-12-27,2024-07-16,0,False,False,False,False,False,1,7,142,0.0,0.0,0.8521224692886454,0,0,1.2262844937121538,1.6682767408488204,656.0,0.0,0.0,1.1137817101417251,10.993306433402608,10.833301145774142,Fair,0.8246797127317305,0,0
2021-07-30,53,Seattle,Teacher,42860,573.0,104,True,3,0.8875754493407114,True,30881.11761965621,6621.466708,4.0,2,2021-11-20,2023-11-03,2,False,True,True,False,False,3,3,398,1.0,0.5,0.21441103196192388,0,2,6.471908714652311,0.13711885603806867,5.457142857142857,55.097135341702455,0.5,0.6352931745027791,10.337932577553572,8.79822319402902,Low,-0.8572136363867076,0,2
2020-04-16,67,Los Angeles,Consultant,2847,684.0,0,True,1,2.1516877920215864,True,109849.76107595308,75397.37965556902,0.0,0,2023-08-05,2024-03-11,0,False,False,False,False,False,4,1,269,0.0,0.0,0.6863619233683572,0,0,0.037759432139066094,56.96335019498054,684.0,0.0,0.0,1.1479381163352098,11.606878006108765,11.230541063785944,Good,0.978355163755084,0,0
2022-08-26,57,Seattle,Engineer,58602,702.0,0,False,1,1.1374105235249845,True,44874.61061354336,30543.641678645334,0.0,0,2022-08-04,2024-09-14,0,False,False,False,False,False,2,2,82,0.0,0.0,0.6806289933674424,0,0,1.9185689135443484,0.5928136694719985,702.0,0.0,0.0,0.7595950606134213,10.711649732685045,10.326944554081857,Good,-0.49443775653001315,0,0
2020-04-26,21,Dallas,Other,6505,548.0,0,False,1,0.9332937240341188,False,11538.21983403747,10090.471012180307,2.0,1,2023-06-10,2023-12-10,1,False,False,False,False,False,4,1,361,1.0,0.5,0.8744500197852406,0,0,0.6446037443053176,1.4474905115610333,548.0,0.0,0.5,0.6592251411058316,9.353506932407374,9.219445891837442,Low,-0.7908278921849234,0,0
2021-01-13,19,Dallas,Other,7781,508.0,0,False,2,1.7250313733530305,False,23223.5949241724,17100.747465234355,2.0,0,2015-05-14,2023-11-22,1,False,False,False,False,False,3,9,379,0.6666666666666666,0.0,0.7363205912123668,0,0,0.45498274464745597,3.790712655527702,508.0,0.0,0.1,1.002479941206007,10.052967122159535,9.746935928218988,Low,0.3588238261942553,0,0
2020-05-11,23,Houston,Consultant,13645,576.0,0,False,1,1.284141948803759,False,90956.74136775149,74494.27503,2.0,0,2015-12-23,2024-10-06,2,False,False,True,False,True,4,8,60,1.0,0.0,0.8189987340254196,0,1,0.18316597924505976,7.010202514417956,576.0,0.0,0.2222222222222222,0.8259904390761362,11.418150297066775,11.218490979940258,Low,-0.2813747105108122,0,1
2024-03-24,71,Chicago,Engineer,5467,509.0,0,False,1,0.8226507285460146,False,22862.14808817389,16287.250886833208,0.0,1,2023-05-08,2024-10-23,4,False,False,True,False,True,0,1,43,0.0,0.5,0.7123800634986873,0,1,0.33564070433242843,2.450387492330845,509.0,0.0,2.0,0.6002918857585147,10.037281639511075,9.698199322401637,Low,-0.9514883205464427,0,1
2021-01-06,59,Boston,Banker,2643,560.0,4,False,1,1.0853789466674395,False,87628.94728928193,49546.35980238741,2.0,0,2024-04-10,2024-07-06,2,False,False,False,False,False,3,0,152,1.0,0.0,0.5654044232027907,0,0,0.053342902841669655,20.33909826532572,112.0,1.91811661203938,2.0,0.734950587737586,11.380878082535189,10.810684254834731,Low,-0.569990803420878,0,0
2023-06-06,21,Atlanta,Software Developer,8643,597.0,0,False,1,0.8244893843590492,False,66483.1484,58029.23607202825,2.0,0,2023-07-15,2024-07-09,1,False,False,False,False,False,1,1,149,1.0,0.0,0.8728281472885384,0,0,0.14893959744144658,5.534994114281872,597.0,0.0,0.5,0.6013001584937986,11.104718828304508,10.968719465279571,Fair,-0.9488184793221667,0,0
2024-06-17,71,Miami,Retail Worker,16913,737.0,0,True,1,1.0745375986997747,False,91218.26243295784,74040.85685398451,0.0,0,2022-04-23,2023-12-22,0,False,False,False,False,False,0,2,349,0.0,0.0,0.8116800649248979,0,0,0.22842484938422825,4.70377702078481,737.0,0.0,0.0,0.7297382848491395,11.421021364648238,11.21238584543812,Good,-0.585733106861032,0,0
2024-10-10,46,San Francisco,Artist,9841,357.0,104,True,4,0.6824268571501495,False,5922.185913962478,2911.514097729857,4.0,1,2017-07-09,2023-12-19,4,True,False,True,True,True,0,7,352,0.8,0.2,0.4915452832345963,0,2,3.3788677650249017,0.20187923341415764,3.4,61.81546588965231,0.5,0.5202373088727007,8.686629744263588,7.97677193828451,Low,-1.1551019984443123,1,2
2020-11-12,35,Miami,Banker,4765,636.0,91,True,8,1.6298610324983234,True,37565.33744030517,15732.07373518754,4.0,2,2021-06-05,2024-04-16,4,True,False,True,False,True,4,3,233,0.4444444444444444,0.2222222222222222,0.4187811430961724,1,1,0.3028651667310832,5.3800029251725805,6.913043478260869,34.602588834723164,1.0,0.9669310054393757,10.533863647531787,9.663520382887265,Fair,0.22063064314117206,0,1
2024-05-29,43,San Francisco,Accountant,55000,769.0,0,False,1,1.3073917522577674,False,96068.92414,74974.51140679726,0.0,0,2016-05-07,2023-11-16,0,False,False,False,False,False,0,8,385,0.0,0.0,0.7804160571370808,0,0,0.7335728555632595,1.782168648620982,769.0,0.0,0.0,0.836117775030263,11.472831581770913,11.22491682462492,Very Good,-0.2476145672160321,0,0
2023-11-24,61,New York,Accountant,42369,373.0,0,False,1,1.294025328150029,False,55234.41141838646,38645.62842350239,4.0,2,2014-11-02,2024-10-10,3,False,False,True,False,False,1,10,56,2.0,1.0,0.69965312887374,0,1,1.0963181454202586,1.1802790182272072,373.0,0.0,0.2727272727272727,0.830308059688088,10.919359537787487,10.562214816665932,Low,-0.267023436375236,0,1
2023-10-12,51,Houston,Other,48575,420.0,0,False,1,1.1913964392950047,False,77769.37678,43475.20307,4.0,2,2017-12-01,2024-09-01,4,False,False,True,False,False,1,7,95,2.0,1.0,0.5590200905543304,0,1,1.1172778800805245,1.0662920400038138,420.0,0.0,0.5,0.7845389841338632,11.261515876476018,10.679969011525053,Low,-0.41604688944586166,0,1
2022-11-09,27,New York,Banker,7318,666.0,0,False,1,1.355431084980438,False,45030.160230687856,37956.26240263606,0.0,0,2021-02-05,2023-10-28,0,False,False,False,False,False,2,3,404,0.0,0.0,0.842888839820956,0,0,0.19279577969489653,7.029252347343517,666.0,0.0,0.0,0.8567237616637081,10.71510997869071,10.544216132173716,Fair,-0.17785850412882448,0,0
2022-11-02,53,Miami,Other,5604,677.0,0,False,1,1.1735213924481818,False,30660.441078501048,22129.806986614367,0.0,0,2017-11-27,2024-04-10,0,True,False,False,True,False,2,7,239,0.0,0.0,0.7217471262996563,0,1,0.2532216743560021,4.633327726947582,677.0,0.0,0.0,0.7763486137944925,10.330761153229307,10.004725898110664,Good,-0.4420025558730379,0,1
2024-02-29,31,Atlanta,Consultant,96723,829.0,0,False,1,2.1449863955324897,False,96868.35766330126,79261.43282420219,0.0,0,2021-12-03,2023-12-14,0,False,False,False,False,True,0,3,357,0.0,0.0,0.8182301889489064,0,0,1.2202880551815003,1.7577301920756587,829.0,0.0,0.0,1.1458095643982114,11.48111852148383,11.280519560497469,Excellent,0.9686243242581145,0,0
2024-01-04,48,Miami,Other,6290,524.0,0,False,1,0.7688174952017388,False,72590.20560684151,51335.95601203801,1.0,1,2023-09-22,2024-01-03,4,False,False,False,False,True,0,1,337,0.5,0.5,0.7071924978085741,0,0,0.12252382082266539,6.2737213662313955,524.0,0.0,2.0,0.5703112415127146,11.192599058583474,10.846166161900673,Low,-1.0296574833662153,0,0
2020-09-19,65,Los Angeles,Banker,7846,773.0,0,False,1,1.0380534951675802,False,47580.91898810906,41119.26277209938,0.0,0,2018-06-17,2024-08-04,0,False,False,False,False,False,4,6,123,0.0,0.0,0.8641783191294843,0,0,0.1908061736736666,5.439530322325974,773.0,0.0,0.0,0.7119951833115729,10.770208114866028,10.624256290480695,Very Good,-0.6387102671052031,0,0
2021-05-25,32,Houston,Other,3362,782.0,0,False,1,1.1730729512871672,False,65602.06963336632,42224.86605833282,0.0,0,2020-11-13,2024-04-16,0,False,False,False,False,False,3,4,233,0.0,0.0,0.643641620648447,0,0,0.07961944452141191,14.728768434360337,782.0,0.0,0.0,0.7761422724029835,11.091377767028973,10.650788252024165,Very Good,-0.4426537199951381,0,0
2022-10-02,25,Seattle,Banker,5539,577.0,32,True,3,2.4319006890759387,True,60916.99672688519,43485.70579863122,2.0,1,2023-09-24,2023-12-24,4,False,False,False,False,True,2,1,347,0.5,0.25,0.7138400494945937,0,0,0.12737226005687338,19.088974349574876,17.484848484848484,9.324279138338413,2.0,1.2331142444576049,11.017283922799429,10.680210556542784,Low,1.3852415091090904,0,0
2023-11-13,31,San Francisco,Consultant,13399,833.0,0,False,1,0.9825870456976142,False,62543.72326377163,41325.11089467607,0.0,0,2021-06-27,2024-07-12,0,False,False,False,True,False,1,3,146,0.0,0.0,0.6607289750151186,0,1,0.32422600893049813,3.0302625841138844,833.0,0.0,0.0,0.6844025805983469,11.043637152045108,10.62924980423175,Excellent,-0.719250960099143,0,1
2019-12-04,40,Houston,Engineer,84030,632.0,0,False,1,1.428990008299282,False,40043.415384026455,30352.353060193185,0.0,0,2020-09-05,2024-09-03,0,False,False,False,False,False,5,4,93,0.0,0.0,0.757967191407684,0,0,2.7683926659885523,0.5161572425817638,632.0,0.0,0.0,0.88747553650778,10.597744501675725,10.32066227012798,Fair,-0.07104642734003021,0,0
2022-08-31,74,Boston,Other,3902,649.0,0,False,1,1.3561553923045069,False,81110.77219453652,30352.353060193185,0.0,0,2019-12-20,2024-10-01,0,False,False,True,False,False,2,4,65,0.0,0.0,0.3742040426314054,0,1,0.12855251913230192,10.546376446761771,649.0,0.0,0.0,0.8570312196009726,11.303583386098742,10.32066227012798,Fair,-0.17680676538624143,0,1
2024-04-03,57,New York,Teacher,40666,799.0,0,False,1,1.5120803639441331,False,67044.80406140511,52239.65307325086,0.0,0,2015-06-19,2024-08-18,0,False,False,False,False,False,0,9,109,0.0,0.0,0.7791636449822607,0,0,0.7784359039880091,1.9423747419607156,799.0,0.0,0.0,0.9211112401101952,11.113131307503416,10.86361626527437,Very Good,0.04960587488409061,0,0
2024-03-12,38,Houston,Other,9748,639.0,0,False,1,1.690075012828021,True,22542.174892890656,19027.098491763936,0.0,0,2018-12-22,2024-01-17,0,False,False,True,False,False,0,5,323,0.0,0.0,0.8440292275674279,0,1,0.512295014881245,3.2985151018102323,639.0,0.0,0.0,0.989569079034619,10.023187633614636,9.853672033687817,Fair,0.308065042674954,0,1
2021-08-01,33,Chicago,Other,5501,574.0,0,False,1,1.4286094277539696,False,44432.595716739605,29644.730967414667,2.0,1,2021-12-12,2024-06-14,2,False,False,False,True,False,3,2,174,1.0,0.5,0.6671693003734676,0,1,0.1855579140904458,7.69733590390379,574.0,0.0,0.6666666666666666,0.8873188416007168,10.701751122584172,10.29707341319672,Low,-0.0715990536781567,0,1
2021-03-04,62,Miami,Retail Worker,18437,554.0,52,False,1,1.0816214132500288,False,26670.744662484416,16468.59908,2.0,1,2022-04-18,2024-04-25,2,False,True,True,False,False,3,2,224,1.0,0.5,0.6174548867500288,0,2,1.1194565156348664,0.9660911927084131,10.452830188679245,24.980527039646734,0.6666666666666666,0.733147115641924,10.191360031702565,9.709271480434602,Low,-0.5754469728400152,0,2
2021-04-04,35,Chicago,Doctor,66492,803.0,0,False,1,0.7074766022077987,False,44519.89487309847,30352.353060193185,0.0,0,2015-11-12,2024-01-22,0,False,False,False,False,False,3,9,318,0.0,0.0,0.6817552330587462,0,0,2.190598180970021,0.32294496581650634,803.0,0.0,0.0,0.5350166094159489,10.70371390566138,10.32066227012798,Excellent,-1.118728229336249,0,0
2022-11-30,64,Houston,Consultant,16945,446.0,90,True,7,1.358279584833619,False,37247.920038256685,19483.16193377947,3.0,2,2020-03-07,2024-06-05,3,False,True,False,False,True,2,4,183,0.375,0.25,0.523053068753918,0,1,0.8696807210692827,1.5616417504225273,4.9010989010989015,38.16341394752381,0.6,0.8579323637182045,10.525378231125856,9.877357206007657,Low,-0.17372230730424562,0,1
2020-07-20,70,Dallas,Lawyer,45465,840.0,0,False,1,1.0036883647264283,False,51589.04992528768,42253.46504,0.0,0,2020-11-19,2024-08-16,0,False,False,False,False,False,4,4,111,0.0,0.0,0.8190235346000081,0,0,1.0759809633599848,0.9327697890736575,840.0,0.0,0.0,0.694989664506671,10.851084101970107,10.65146530862155,Excellent,-0.688610548212185,0,0
2023-12-07,41,Dallas,Other,5769,698.0,8,True,1,1.3117188658591543,False,56593.82724474079,50639.71003521603,0.0,0,2022-10-22,2024-07-16,0,False,False,False,False,False,0,2,142,0.0,0.0,0.8947762984809154,0,0,0.11392020364620052,11.512142636885615,77.55555555555556,3.4606284172996906,0.0,0.8379913456047333,10.943672868579148,10.832511077952304,Good,-0.24133133236957022,0,0
2020-02-29,43,Boston,Teacher,30029,593.0,10,False,1,1.3821924111741433,True,92220.33083414062,70327.805,2.0,1,2022-09-03,2024-05-05,2,True,False,False,False,False,4,2,214,1.0,0.5,0.7625980276351035,0,0,0.4269800972730875,3.2369816305539447,53.90909090909091,4.197813725328411,0.6666666666666666,0.8680212448220036,11.431946736735952,11.160936737831106,Fair,-0.13899941403608304,0,0
2023-07-27,42,Seattle,Teacher,54432,763.0,4,False,1,0.6385785912710491,False,49218.33534166581,32667.755974399777,0.0,0,2022-02-10,2024-06-04,0,False,False,False,False,False,1,2,184,0.0,0.0,0.6637179423011312,0,0,1.6661791481332977,0.38324048996231347,152.6,2.4411401572732565,0.0,0.4938291533839397,10.804041820027495,10.394174425339342,Very Good,-1.218772374937359,0,0
2019-12-08,62,Boston,Other,8126,545.0,0,False,1,1.3142881653990943,False,65027.59769850198,42284.85612514812,1.0,1,2018-01-17,2023-11-19,3,False,False,True,False,True,4,6,382,0.5,0.5,0.6502501610321856,0,1,0.1921682743267749,6.838253473715465,545.0,0.0,0.42857142857142855,0.8391021523055296,11.08258241671407,10.652207938556193,Low,-0.23760055155642604,0,1
2024-01-02,58,Seattle,Banker,6578,768.0,0,False,1,0.8070195254510815,False,19543.438890704056,14209.88568471881,0.0,0,2015-09-26,2024-05-24,0,False,False,False,False,False,0,9,195,0.0,0.0,0.727055187625646,0,0,0.4628845904427637,1.7430696461462063,768.0,0.0,0.0,0.5916788170033352,9.880446069229848,9.56176354741897,Very Good,-0.9741857879636898,0,0
2022-03-16,46,Atlanta,Other,9971,493.0,4,False,1,1.3384633376973682,False,80687.90378356152,48442.03366939996,3.0,2,2017-11-15,2024-10-10,3,False,False,True,False,True,2,7,56,1.5,1.0,0.6003555804815495,0,1,0.20582938855661276,6.50199419073339,98.6,1.710524999694333,0.375,0.8494940203604021,11.298356345219986,10.788143823067701,Low,-0.20249671583668713,0,1
2020-08-01,32,New York,Retail Worker,19371,595.0,0,False,1,1.4494010167135418,False,65144.320277543135,46717.2059,2.0,0,2022-07-08,2024-09-23,1,False,False,False,False,False,4,2,73,1.0,0.0,0.7171229752339453,0,0,0.4146349292920942,3.495352350272346,595.0,0.0,0.3333333333333333,0.8958435116917368,11.084375750004456,10.751889215651753,Fair,-0.0414083888843727,0,0
2022-02-07,62,Houston,Banker,6026,659.0,6,False,1,0.8112807743509713,False,56971.81504702364,46838.23837519894,0.0,0,2017-03-13,2024-01-16,0,False,False,False,False,False,2,7,324,0.0,0.0,0.8221155710234798,0,0,0.1286528177877189,6.304788833294637,94.14285714285714,3.312573116749365,0.0,0.5940342051783788,10.950329504050293,10.754476557442798,Fair,-0.9679981927111285,0,0
2024-01-31,18,Chicago,Consultant,7735,560.0,0,False,1,1.2594002432766478,False,29971.99972938036,26454.218549468587,1.0,0,2019-09-01,2024-10-22,2,False,False,False,False,False,0,5,44,0.5,0.0,0.8826016344149041,0,0,0.2923808769727731,4.306676483569589,560.0,0.0,0.3333333333333333,0.8150993989838058,10.308052246372348,10.183208716482282,Low,-0.31730118729178153,0,0
2022-03-01,42,Dallas,Banker,8300,560.0,91,True,9,1.7457437685053234,True,32436.53932896069,14516.127137379372,3.0,2,2018-10-10,2024-06-20,2,True,True,True,False,False,2,6,168,0.3,0.2,0.44751012060952383,1,2,0.5717384659826238,3.05281755124817,6.086956521739131,33.14220396083677,0.2857142857142857,1.0100519921782611,10.387071652361017,9.58308441325041,Low,0.3888994967134814,0,2
2024-09-04,24,Boston,Banker,2201,588.0,0,False,1,1.7779630151914991,False,67478.71974636528,69761.42655269185,2.0,1,2017-07-14,2023-10-28,1,False,False,False,False,False,0,7,404,1.0,0.5,1.0338132229194603,0,0,0.031549934667733724,56.327536919929294,588.0,0.0,0.125,1.0217179307775441,11.119582383515022,11.15285084227681,Fair,0.4356838227456068,0,0
2021-12-29,26,Los Angeles,Banker,9951,360.0,94,True,2,0.9037459754361432,True,15407.13423565833,5915.622053996507,4.0,1,2022-11-10,2024-10-05,3,False,False,False,False,False,2,2,61,1.3333333333333333,0.3333333333333333,0.3839285122728395,0,0,1.681871836528478,0.5372005248694367,3.789473684210526,49.3763355053002,1.0,0.6438235112059025,9.642650846075394,8.685520966037421,Low,-0.8337330388318219,0,0
2021-06-12,41,New York,Software Developer,25011,568.0,0,True,1,1.3686810382440286,False,81611.16093399617,58485.304689715056,1.0,1,2022-04-24,2024-08-02,1,False,False,False,False,False,3,2,125,0.5,0.5,0.7166248757585899,0,0,0.42763857509360204,3.2003729227865647,568.0,0.0,0.3333333333333333,0.862333276282441,11.309733560902048,10.976547897944304,Low,-0.15861875779235218,0,0
2024-07-23,18,Los Angeles,Retail Worker,9664,741.0,0,False,1,1.0540411742245763,False,35339.59941746477,26837.60354219521,0.0,0,2016-06-14,2024-09-03,0,False,False,False,False,False,0,8,93,0.0,0.0,0.7593986515387876,0,0,0.36007834702749786,2.9268431609921457,741.0,0.0,0.0,0.719809157179149,10.4727877071748,10.19759656075275,Very Good,-0.6154951746859124,0,0
2021-05-14,61,Miami,Consultant,14046,798.0,0,False,1,1.8640248642727204,True,47968.43095068696,31414.03573318736,0.0,0,2023-06-13,2023-12-29,0,False,False,False,False,False,3,1,342,0.0,0.0,0.6548761390453285,0,0,0.44711074401744433,4.168615625671884,798.0,0.0,0.0,1.0522279307201834,10.778319231817596,10.355041902292626,Very Good,0.5606509160349422,0,0
2023-07-20,25,Chicago,Software Developer,43346,588.0,0,False,1,1.6166643005114232,False,73473.88421995292,47178.68286891597,2.0,1,2017-11-10,2024-04-08,1,False,False,False,False,True,1,7,241,1.0,0.5,0.6421062567132848,0,0,0.9187429284006111,1.7595702664388837,588.0,0.0,0.125,0.9619003388626481,11.204698915511162,10.761718631211986,Fair,0.20146817736885392,0,0
2020-12-17,41,Atlanta,Banker,8876,698.0,0,False,1,1.2708742719719408,False,21888.497093004986,12528.00799680392,0.0,0,2021-12-26,2023-11-16,0,False,False,True,False,False,3,2,385,0.0,0.0,0.5723296402642057,0,1,0.7084359753193723,1.7935702424464162,698.0,0.0,0.0,0.8201648991830908,9.99376221597273,9.435801874508892,Good,-0.30064019255744845,0,1
2024-01-30,28,Seattle,Software Developer,70802,502.0,97,True,2,1.646160042838408,True,5926.716326652408,1669.6805502373063,0.0,2,2016-06-19,2024-02-18,1,True,True,True,True,False,0,8,291,0.0,0.6666666666666666,0.2816734908062367,0,3,42.379137046841876,0.038819843878156304,5.122448979591836,36.656890902166595,0.1111111111111111,0.9731095486854026,8.687394312702114,7.420986337511229,Low,0.24429780771453513,0,3
2024-03-07,68,Los Angeles,Banker,4560,707.0,7,False,1,1.202371050183362,False,81738.44513321345,59905.63596494359,0.0,0,2018-10-05,2024-02-20,0,False,False,False,False,False,0,6,289,0.0,0.0,0.7328852779378844,0,0,0.0761184454201107,15.792326776380488,88.375,3.178392668854417,0.0,0.7895345300919436,11.311291968903566,11.00054256202326,Good,-0.4001110800559754,0,0
2024-02-16,34,Miami,Consultant,14929,637.0,96,True,10,3.2255777955760623,False,6541.280914280503,2036.483444690737,4.0,2,2016-05-02,2024-09-01,4,True,False,True,False,True,0,8,95,0.36363636363636365,0.18181818181818182,0.3112803426470877,1,1,7.327176099958949,0.4399756048394302,6.56701030927835,22.71878655281332,0.4444444444444444,1.441156007808204,8.786041147298793,7.619470719776848,Fair,2.5377094384932923,0,1
